sample_SRR5892249	sample_SRR5892250	sample_SRR5892253
ENSGACG00000016854	12.2741840976272	9.25891991494617	10.6820442091444
ENSGACG00000016856	3.52128232308978	1.74285551340163	3.65958921979946
ENSGACG00000016859	19.3167487438068	19.9339099345312	16.4186975807219
ENSGACG00000016862	9.15533404003344	4.24821031391648	5.53883773807486
ENSGACG00000016868	141.052509056339	163.937346729341	144.801043723957
ENSGACG00000016876	18.4112761464409	16.8839127860783	17.2099601147326
ENSGACG00000016877	13.1796566949932	9.14999144535857	10.7809520258957
ENSGACG00000016886	15.896074487091	13.9428441072131	15.3307115964572
ENSGACG00000016892	55.7368687711926	39.7588913994747	45.2997800721122
ENSGACG00000016896	6.13709204881362	6.42677970566852	7.31917843959892
ENSGACG00000016900	2.91763392484582	2.28749786133964	1.97815633502674
ENSGACG00000016901	690.674375657468	803.238534738977	682.068304317218
ENSGACG00000016902	4.72857911957771	7.08035052319413	4.74757520406417
ENSGACG00000016903	33.9049183680359	36.7088942510219	37.9806016325133
ENSGACG00000016915	1.10668873011393	1.08928469587602	1.68143288477273
ENSGACG00000016919	0.704256464617957	0.871427756700816	1.0879859842647
ENSGACG00000016922	15.0912099560991	14.1607010463883	14.4405412456952
ENSGACG00000016923	12.3747921640012	11.6553462458734	10.1875051253877
ENSGACG00000016924	3.82310652221177	4.57499572267928	4.45085175381015
ENSGACG00000016927	16.097290619839	17.8642690123667	17.7044991984893
ENSGACG00000016930	9.65837437190341	7.95177827989495	6.23119245533422
ENSGACG00000016933	0.704256464617957	0.980356226288418	0.692354717259357
ENSGACG00000016934	66.4013238068359	79.5177827989495	67.3562232076603
ENSGACG00000016958	46.9839669966551	44.9874579396796	44.9041488051069
ENSGACG00000016967	38.2310652221177	42.5910316087524	45.2008722553609
ENSGACG00000016971	0.503040331869969	1.85178398298923	1.38470943451871
ENSGACG00000016974	0.100608066373994	0.653570817525612	0.593446900508021
ENSGACG00000016977	7.04256464617957	8.49642062783296	5.43992992132352
ENSGACG00000016978	8.95411790728545	8.93213450618337	9.29733477462566
ENSGACG00000016980	52.9198429127208	42.155317730402	48.6626458416577
ENSGACG00000016999	0.804864530991951	1.19821316546362	1.68143288477273
ENSGACG00000017001	9.65837437190341	12.1999885938114	11.3743989264037
ENSGACG00000017004	11.4693195666353	11.8732031850486	13.6492787116845
ENSGACG00000017006	4.9297952523257	5.99106582731811	6.52791590558823
ENSGACG00000017010	11.5699276330093	7.40713593195694	5.53883773807486
ENSGACG00000017013	6.94195657980558	6.09999429690571	6.92354717259357
ENSGACG00000017014	0	0.217856939175204	0
ENSGACG00000017015	2.51520165934985	3.04999714845286	1.0879859842647
ENSGACG00000017017	6.33830818156161	4.46606725309168	3.85740485330213
ENSGACG00000017018	16.399114818961	12.1999885938114	14.7372646959492
ENSGACG00000017022	9.25594210640743	8.71427756700816	7.61590188985293
ENSGACG00000017027	25.8562730581164	22.439264735046	22.1553509522994
ENSGACG00000017029	8.75290177453746	6.42677970566852	6.52791590558823
ENSGACG00000017031	9.55776630552942	10.8928469587602	12.2645692771658
ENSGACG00000017032	956.883319283055	948.0044708209	932.206172881349
ENSGACG00000017040	6.84134851343158	5.01070960102969	6.82463935584224
ENSGACG00000017049	0.704256464617957	0.326785408762806	0.395631267005347
ENSGACG00000017051	44.2675492045573	49.4535251927713	45.1019644386096
ENSGACG00000017059	2.41459359297585	0.980356226288418	0.593446900508021
ENSGACG00000017062	12.7772244294972	12.7446309417494	11.7700301934091
ENSGACG00000017064	36.4201200273858	35.8374664943211	38.2773250827673
ENSGACG00000017074	18.0088438809449	26.4696181097873	23.7378760203208
ENSGACG00000017076	1.81094519473189	1.30714163505122	2.57160323553476
ENSGACG00000017077	44.7705895364273	46.1856711051432	46.0910426061229
ENSGACG00000017078	0	0.108928469587602	0
ENSGACG00000017079	10.7650631020173	10.4571330804098	9.98968949188501
ENSGACG00000017080	10.0608066373994	11.4374893066982	13.1547396279278
ENSGACG00000017081	3.82310652221177	4.90178113144209	3.65958921979946
ENSGACG00000017083	828.104994324343	1148.21499792291	1067.90769746418
ENSGACG00000017103	14.3869534914811	12.308917063399	15.2318037797059
ENSGACG00000017106	6.84134851343158	9.47677685412138	6.7257315390909
ENSGACG00000017113	0.603648398243963	0.871427756700816	1.0879859842647
ENSGACG00000017117	11.8717518321313	8.82320603659576	9.98968949188501
ENSGACG00000017122	0.704256464617957	1.52499857422643	1.28580161776738
ENSGACG00000017127	46.8833589302811	54.1374493850382	47.0801207736363
ENSGACG00000017128	77.5688191743493	73.0910030932809	69.0376560924331
ENSGACG00000017135	23.6428955978886	23.528549430922	23.2433369365641
ENSGACG00000017138	42.6578201425734	44.333887122154	45.1019644386096
ENSGACG00000017146	7.54560497804954	7.62499287113214	13.2536474446791
ENSGACG00000017153	80.6876692319431	81.0427813731759	65.773698139639
ENSGACG00000017170	368.124914862443	395.954986950933	388.015365115494
ENSGACG00000017174	12.6766163631232	13.6160586984503	12.5612927274198
ENSGACG00000017178	0.301824199121982	0.762499287113214	0.593446900508021
ENSGACG00000017181	29.9812037794502	30.2821145453534	28.0898199573796
ENSGACG00000017183	8.85350984091146	7.84284981030734	7.71480970660427
ENSGACG00000017189	7.34438884530155	8.27856368865775	6.23119245533422
ENSGACG00000017190	32.898837704296	34.9660387376202	29.672345025401
ENSGACG00000017195	9.35655017278143	9.04106297577097	9.59405822487967
ENSGACG00000017204	21.4295181376607	22.3303362654584	22.2542587690508
ENSGACG00000017211	5.53344365056966	8.27856368865775	4.8464830208155
ENSGACG00000017212	25.8562730581164	18.1910544211295	21.7597196852941
ENSGACG00000017216	2.01216132747988	1.19821316546362	1.8792485182754
ENSGACG00000017218	97.0867840509041	103.046332229871	95.742766615294
ENSGACG00000017237	160.268649733772	158.926637128311	154.889641032593
ENSGACG00000017253	17.3045874163269	14.2696295159759	16.0230663137166
ENSGACG00000017257	0	0.108928469587602	0
ENSGACG00000017258	8.45107757541548	7.73392134071974	8.01153315685828
ENSGACG00000017263	1.6097290619839	1.85178398298923	2.57160323553476
ENSGACG00000017265	10.7650631020173	10.5660615499974	11.5722145599064
ENSGACG00000017268	41.0480910805895	41.9374607912268	37.4860625487566
ENSGACG00000017286	10.9662792347653	10.0214192020594	8.80279569086897
ENSGACG00000017288	52.6180187135988	61.8713707257579	56.080732098008
ENSGACG00000017304	18.1094519473189	18.2999828907171	17.6055913817379
ENSGACG00000017306	12.2741840976272	9.04106297577097	10.879859842647
ENSGACG00000017312	15.0912099560991	15.6856996206147	16.1219741304679
ENSGACG00000017316	64.4897705457301	58.9303020468927	55.4872851974999
ENSGACG00000017318	17.103371283579	23.7464063700972	17.902314831992
ENSGACG00000017320	13.5820889604892	13.398201759275	15.4296194132085
ENSGACG00000017324	12.3747921640012	13.398201759275	8.90170350762031
ENSGACG00000017326	64.892202811226	57.2963750030787	59.8392291345587
ENSGACG00000017330	10.0608066373994	9.69463379329658	11.1765832929011
ENSGACG00000017332	71.9347674574056	64.04994011751	75.2688485477673
ENSGACG00000017334	97.0867840509041	116.117748580384	113.447265813783
ENSGACG00000017346	15.896074487091	22.2214077958708	19.97937898377
ENSGACG00000017349	10.8656711683913	12.1999885938114	10.1875051253877
ENSGACG00000017351	3.82310652221177	3.15892561804046	3.06614231929144
ENSGACG00000017353	25.8562730581164	23.6374779005096	20.0782868005214
ENSGACG00000017357	1.6097290619839	2.28749786133964	2.37378760203208
ENSGACG00000017362	13.2802647613672	17.2106981948411	15.7263428634625
ENSGACG00000017367	37.3255926247517	36.3821088422591	36.1013531142379
ENSGACG00000017372	7.84742917717152	9.69463379329658	9.692966041631
ENSGACG00000017379	31.1885005759381	33.5499686329814	27.3974652401203
ENSGACG00000017410	11.3687115002613	11.9821316546362	12.7591083609224
ENSGACG00000017411	40.0420104168495	47.0570988618441	38.6729563497727
ENSGACG00000017415	26.6611375891084	25.7071188226741	30.7603310096657
ENSGACG00000017418	271.239346944287	250.971193929835	227.685794161577
ENSGACG00000017424	12.1735760312533	11.8732031850486	14.7372646959492
ENSGACG00000017428	17.9082358145709	14.8142718639139	15.2318037797059
ENSGACG00000017430	52.1149783817288	66.5552949180248	60.4326760350668
ENSGACG00000017434	147.189601105153	166.987343877794	149.845342378275
ENSGACG00000017435	32.597013505174	32.6785408762806	40.2554814177941
ENSGACG00000017440	1257.39961354218	1647.43417404289	1615.36246318283
ENSGACG00000022795	1.00608066373994	2.06964092216444	1.38470943451871
ENSGACG00000017441	72.5384158556496	61.6535137865827	63.4988183543582
ENSGACG00000017457	39.9414023504756	37.4713935381351	40.0576657842914
ENSGACG00000017461	37.8286329566217	35.0749672072078	34.8155514964705
ENSGACG00000017463	4.9297952523257	4.24821031391648	5.24211428782085
ENSGACG00000017466	1.10668873011393	1.19821316546362	1.18689380101604
ENSGACG00000017467	80.6876692319431	71.0213621711165	60.6304916685694
ENSGACG00000017470	7.34438884530155	4.03035337474127	4.35194393705882
ENSGACG00000017478	9.7589824382774	10.130347671647	9.29733477462566
ENSGACG00000017482	1244.11934878081	1567.91639124394	1566.79872515793
ENSGACG00000017483	5.83526784969164	6.53570817525612	6.7257315390909
ENSGACG00000017485	40.0420104168495	44.7696010005044	45.6954113391176
ENSGACG00000017486	2.01216132747988	1.41607010463883	1.48361725127005
ENSGACG00000017489	7.74682111079753	8.60534909742056	8.11044097360962
ENSGACG00000017493	140.851292923591	131.803448200998	125.514019457446
ENSGACG00000017497	8.85350984091146	11.1107038979354	9.79187385838234
ENSGACG00000017504	31.99336510693	29.5196152582401	29.4745293918984
ENSGACG00000017509	0.804864530991951	0.435713878350408	1.38470943451871
ENSGACG00000017510	0	0	0
ENSGACG00000017515	16.801547084457	19.3892675865932	20.9684571512834
ENSGACG00000022671	0	0	0
ENSGACG00000017518	2.11276939385387	2.72321173969005	1.97815633502674
ENSGACG00000017521	13.7833050932372	13.0714163505122	14.4405412456952
ENSGACG00000017524	13.9845212259851	13.2892732896874	10.286412942139
ENSGACG00000017526	7.24378077892756	4.90178113144209	4.54975957056149
ENSGACG00000017530	5.13101138507369	3.59463949639087	4.64866738731283
ENSGACG00000017532	56.2399091030626	54.3553063242134	44.8052409883556
ENSGACG00000017551	3.82310652221177	3.37678255721566	3.26395795279411
ENSGACG00000021279	0.402432265495975	0.871427756700816	0.395631267005347
ENSGACG00000017554	39.2371458858576	37.9071074164855	32.8373951614438
ENSGACG00000017557	20.4234374739207	21.2410515695824	30.9581466431684
ENSGACG00000017563	4.42675492045573	3.70356796597847	2.76941886903743
ENSGACG00000017564	1.6097290619839	2.83214020927765	2.27487978528075
ENSGACG00000017567	12.6766163631232	12.308917063399	12.5612927274198
ENSGACG00000017569	43.0602524080694	38.9963921123615	36.4969843812433
ENSGACG00000017574	0.503040331869969	0.326785408762806	0.395631267005347
ENSGACG00000017576	0.201216132747988	0.217856939175204	0.0989078167513368
ENSGACG00000017578	21.0270858721647	20.1517668737064	24.2324151040775
ENSGACG00000017580	13.6826970268632	13.0714163505122	13.9460021619385
ENSGACG00000017583	96.2819195199121	81.5874237211139	92.1820852122459
ENSGACG00000017592	25.3532327262464	21.1321230999948	23.8367838370722
ENSGACG00000017599	97.589824382774	97.5999087504914	93.4678868300133
ENSGACG00000021291	0	0	0
ENSGACG00000017605	105.437253559946	116.117748580384	148.559540760508
ENSGACG00000017618	18.5118842128149	22.6571216742212	29.672345025401
ENSGACG00000017621	43.4626846735653	47.8195981489573	47.6735676741443
ENSGACG00000017628	1.7103371283579	1.52499857422643	3.95631267005347
ENSGACG00000017632	28.1702585847183	21.4589085087576	23.0455213030615
ENSGACG00000017637	50.9076815852409	53.8106639762754	58.45451970004
ENSGACG00000017642	3.01824199121982	2.83214020927765	3.95631267005347
ENSGACG00000017643	17.8076277481969	19.0624821778304	20.6717337010294
ENSGACG00000017664	18.5118842128149	18.1910544211295	21.4629962350401
ENSGACG00000017666	9.45715823915542	6.31785123608092	5.6377455548262
ENSGACG00000017669	0	0	0.0989078167513368
ENSGACG00000017671	5.13101138507369	5.77320888814291	4.94539083756684
ENSGACG00000017676	11.6705356993833	13.2892732896874	9.29733477462566
ENSGACG00000017677	11.8717518321313	14.9232003335015	15.1328959629545
ENSGACG00000017681	68.1116609351938	56.3160187767902	88.2257725421924
ENSGACG00000017686	9.96019857102539	6.09999429690571	7.61590188985293
ENSGACG00000017689	8.45107757541548	9.25891991494617	10.4842285756417
ENSGACG00000017692	34.9109990317759	23.6374779005096	20.8695493345321
ENSGACG00000017694	11.6705356993833	10.8928469587602	9.98968949188501
ENSGACG00000017697	220.331665359047	232.12656869118	230.751936480869
ENSGACG00000017702	1827.74674181635	2133.2551484036	2395.94295298438
ENSGACG00000017706	32.194581239678	27.8856882144261	31.9472248106818
ENSGACG00000017715	22.7374230005226	23.9642633092724	22.0564431355481
ENSGACG00000017717	11.1674953675133	7.73392134071974	10.7809520258957
ENSGACG00000017720	15.694858354343	15.1410572726767	15.6274350467112
ENSGACG00000017723	7.34438884530155	10.0214192020594	6.52791590558823
ENSGACG00000017726	15.0912099560991	17.1017697252535	14.4405412456952
ENSGACG00000017728	19.4173568101808	21.6767654479328	20.276102434024
ENSGACG00000017733	6.84134851343158	8.60534909742056	8.50607224061496
ENSGACG00000017735	0.905472597365945	1.08928469587602	1.18689380101604
ENSGACG00000017740	45.7766702001672	41.3928184432888	44.6074253548529
ENSGACG00000017741	46.8833589302811	39.4321059907119	41.9369143025668
ENSGACG00000017743	68.9165254661858	64.594582465448	57.6632571660293
ENSGACG00000017755	411.889423735131	454.667432058651	456.459574307419
ENSGACG00000017764	1.6097290619839	1.52499857422643	0.890170350762031
ENSGACG00000017769	0.704256464617957	1.19821316546362	1.58252506802139
ENSGACG00000017773	14.8899938233511	16.1214134989651	17.0121444812299
ENSGACG00000017785	0.804864530991951	0.871427756700816	1.38470943451871
ENSGACG00000017788	6.74074044705759	6.86249358401893	7.61590188985293
ENSGACG00000017801	71.2305109927876	76.2499287113214	76.2579267152807
ENSGACG00000017810	15.1918180224731	14.3785579855635	16.0230663137166
ENSGACG00000017819	40.6456588150935	39.6499629298871	43.8161628208422
ENSGACG00000017823	14.6887776906031	13.5071302288626	14.8361725127005
ENSGACG00000017825	43.7645088726873	54.1374493850382	53.7069444959759
ENSGACG00000017830	19.3167487438068	18.7356967690675	15.0339881462032
ENSGACG00000017832	17.7070196818229	19.4981960561808	19.5837477167647
ENSGACG00000017836	1.30790486286192	0.871427756700816	0.692354717259357
ENSGACG00000017837	4.9297952523257	6.20892276649331	4.54975957056149
ENSGACG00000017843	0.402432265495975	0.435713878350408	0.692354717259357
ENSGACG00000017844	5.83526784969164	4.35713878350408	5.53883773807486
ENSGACG00000017846	54.7307881074527	52.3945938716366	47.6735676741443
ENSGACG00000017848	9.7589824382774	19.2803391170056	11.4733067431551
ENSGACG00000017849	7.74682111079753	13.5071302288626	11.8689380101604
ENSGACG00000017851	209.767818389777	271.122960803541	246.873910611337
ENSGACG00000017856	593.084551274694	853.018845340511	814.505870947258
ENSGACG00000017863	5.43283558419567	5.2285665402049	4.35194393705882
ENSGACG00000017865	3.11885005759381	2.39642633092724	3.36286576954545
ENSGACG00000017866	12.7772244294972	12.5267740025742	12.4623849106684
ENSGACG00000017868	111.071305276889	128.426665643783	128.283438326484
ENSGACG00000017869	9.7589824382774	9.58570532370898	11.7700301934091
ENSGACG00000017871	32.194581239678	29.6285437278277	28.485451224385
ENSGACG00000017874	9.96019857102539	11.3285608371106	9.49515040812833
ENSGACG00000022555	0	0	0
ENSGACG00000017877	20.2222213411728	18.7356967690675	20.9684571512834
ENSGACG00000017880	10.0608066373994	8.27856368865775	9.09951914112298
ENSGACG00000017881	26.1580972572384	19.8249814649436	17.7044991984893
ENSGACG00000017882	5.03040331869969	2.94106867886525	3.46177358629679
ENSGACG00000017883	0.603648398243963	0.326785408762806	0.890170350762031
ENSGACG00000017885	3.3200661903418	3.70356796597847	3.46177358629679
ENSGACG00000017891	3.52128232308978	2.17856939175204	2.17597196852941
ENSGACG00000017895	1.91155326110588	2.83214020927765	2.27487978528075
ENSGACG00000017896	10.4632389028954	9.04106297577097	11.3743989264037
ENSGACG00000017901	81.894966028431	66.8820803267876	61.8173854695855
ENSGACG00000017905	7.34438884530155	5.77320888814291	4.74757520406417
ENSGACG00000017907	4.32614685408174	2.61428327010245	2.47269541878342
ENSGACG00000017910	4.32614685408174	2.06964092216444	4.05522048680481
ENSGACG00000017911	5.63405171694366	2.83214020927765	4.05522048680481
ENSGACG00000017912	2.11276939385387	1.85178398298923	1.38470943451871
ENSGACG00000017913	1.20729679648793	1.08928469587602	1.18689380101604
ENSGACG00000017914	1.20729679648793	0.54464234793801	1.0879859842647
ENSGACG00000017915	59.4593672270304	48.7999543752457	52.0255116112031
ENSGACG00000017917	7.54560497804954	3.70356796597847	4.8464830208155
ENSGACG00000017919	19.2161406774328	17.7553405427791	15.7263428634625
ENSGACG00000017920	29.4781634475802	26.5785465793749	26.4083870726069
ENSGACG00000022902	0.201216132747988	0	0
ENSGACG00000022828	0	0	0
ENSGACG00000022802	0.100608066373994	0	0
ENSGACG00000017921	0.301824199121982	0.54464234793801	1.0879859842647
ENSGACG00000017925	41.8529556115814	41.1749615041136	45.2008722553609
ENSGACG00000017928	138.134875131494	140.190940359244	142.723979572179
ENSGACG00000017934	52.7186267799728	55.553519489677	45.6954113391176
ENSGACG00000017939	9.25594210640743	12.7446309417494	8.80279569086897
ENSGACG00000017940	12.2741840976272	11.219632367523	14.2427256121925
ENSGACG00000017941	13.5820889604892	14.9232003335015	13.1547396279278
ENSGACG00000017942	23.2404633323926	18.1910544211295	19.4848399000133
ENSGACG00000017944	2.51520165934985	2.83214020927765	3.16505013604278
ENSGACG00000017946	21.1276939385387	22.7660501438088	20.0782868005214
ENSGACG00000017954	8.35046950904149	7.62499287113214	12.9569239944251
ENSGACG00000017958	0.201216132747988	0.762499287113214	0.791262534010694
ENSGACG00000017960	39.7401862177276	44.2249586525664	39.9587579675401
ENSGACG00000017962	6.43891624793561	5.01070960102969	4.8464830208155
ENSGACG00000017963	33.8043103016619	33.5499686329814	33.1341186116978
ENSGACG00000017966	7.84742917717152	9.04106297577097	10.583136392393
ENSGACG00000017969	19.5179648765548	19.3892675865932	19.089208633008
ENSGACG00000017971	41.2493072133375	45.9678141659681	52.2233272447058
ENSGACG00000017972	41.6517394788335	41.2838899737012	37.7827859990106
ENSGACG00000017976	131.394134684436	129.515950339659	132.140843179786
ENSGACG00000017978	11.5699276330093	15.0321288030891	14.9350803294519
